Timestamp,velocidad_viento,precipitacion,humedad,temperatura,presion_superficie,radiacion_solar,radiacion_infrarroja
2025-02-07 06:00:00,0.960823,0.0,0.0081396,285.922,99341.2,0.0,367.077
2025-02-07 09:00:00,0.452085,0.0,0.00740828,286.242,99328.6,0.0,363.052
2025-02-07 12:00:00,0.327424,0.0,0.00741298,287.292,99289.5,0.0,364.228
2025-02-07 15:00:00,0.406971,0.0,0.00751754,287.379,99406.8,9.49489,371.63
2025-02-07 18:00:00,0.818917,0.0,0.00839792,288.967,99500.0,236.663,369.89
2025-02-07 21:00:00,2.95681,0.0,0.00928717,289.392,99347.1,438.825,375.568
2025-02-08 00:00:00,3.14002,0.0,0.00979725,287.974,99272.0,284.108,381.497
2025-02-08 03:00:00,3.43043,0.0,0.00884589,286.042,99309.5,17.626,385.82
2025-02-08 06:00:00,2.07478,0.0,0.00824507,285.917,99292.2,0.0,372.043
2025-02-08 09:00:00,3.22742,0.0,0.00768442,285.092,99220.9,0.0,352.368
2025-02-08 12:00:00,2.8046,0.0,0.0074472,284.734,99102.4,0.0,362.85
2025-02-08 15:00:00,2.64012,0.0,0.00715675,284.364,99165.5,12.8012,336.853
2025-02-08 18:00:00,3.16059,0.0,0.00670527,287.169,99235.2,282.705,324.766
2025-02-08 21:00:00,4.43856,0.0,0.00648973,288.239,99073.7,450.885,358.453
2025-02-09 00:00:00,3.38337,0.0,0.00722288,286.599,99011.4,223.647,369.881
2025-02-09 03:00:00,0.46872,8.34465e-07,0.0072049,284.782,99081.1,17.755,360.616
2025-02-09 06:00:00,1.30438,1.31726e-05,0.0069856,284.294,99076.6,0.0,346.356
2025-02-09 09:00:00,2.12186,0.0,0.00661522,284.334,98993.5,0.0,343.474
2025-02-09 12:00:00,1.11567,1.21593e-05,0.00652231,284.042,98958.1,0.0,342.229
2025-02-09 15:00:00,1.49865,3.30508e-05,0.00645838,284.807,99060.4,10.6972,344.49
2025-02-09 18:00:00,3.03591,7.39992e-05,0.00596782,289.069,99162.8,250.537,349.319
2025-02-09 21:00:00,3.24397,5.1856e-05,0.00672036,289.032,98996.4,388.957,367.237
2025-02-10 00:00:00,1.97817,0.0,0.00742583,287.017,98929.4,267.855,360.763
2025-02-10 03:00:00,0.912586,0.0,0.00766096,284.787,99081.1,23.1744,349.516
2025-02-10 06:00:00,0.961057,0.0,0.00753571,284.054,99198.3,0.0,351.516
2025-02-10 09:00:00,0.915014,0.0,0.00694985,283.324,99137.7,0.0,338.613
2025-02-10 12:00:00,2.09163,0.0,0.00688777,282.544,99075.7,0.0,310.916
2025-02-10 15:00:00,0.882557,0.0,0.00679146,282.977,99204.1,12.811,330.135
2025-02-10 18:00:00,2.08015,0.0,0.00667565,285.564,99246.3,332.113,308.273
2025-02-10 21:00:00,4.853,0.0,0.00660655,286.089,99128.6,610.274,305.495
2025-02-11 00:00:00,4.29543,0.0,0.00622756,285.252,99024.5,386.233,309.184
2025-02-11 03:00:00,2.62582,0.0,0.00596168,283.032,99140.3,24.1546,335.238
2025-02-11 06:00:00,1.52434,0.0,0.00549556,281.824,99104.0,0.0,329.017
2025-02-11 09:00:00,0.442747,0.0,0.00522747,281.912,99078.0,0.0,331.047
2025-02-11 12:00:00,1.50796,0.0,0.00494133,283.017,98929.6,0.0,335.017
2025-02-11 15:00:00,0.710743,0.0,0.0052594,283.074,99006.8,11.0863,337.67
2025-02-11 18:00:00,3.61097,0.0,0.00558176,284.237,99029.1,177.78,350.413
2025-02-11 21:00:00,6.90074,0.0,0.00600052,284.724,98928.3,484.578,339.726
2025-02-12 00:00:00,4.31063,2.80142e-06,0.0054245,284.489,98815.4,352.324,323.443
2025-02-12 03:00:00,2.26805,1.04308e-06,0.00553575,282.959,98914.9,23.9803,320.536
2025-02-12 06:00:00,0.725366,8.34465e-07,0.00534425,282.777,98860.1,0.0,320.581
2025-02-12 09:00:00,1.03644,7.92742e-06,0.00569048,282.492,98867.5,0.0,342.328
2025-02-12 12:00:00,0.478567,6.49691e-06,0.00596816,283.192,98831.9,0.0,345.32
2025-02-12 15:00:00,1.12141,8.64267e-07,0.0061636,283.462,98965.5,10.9801,354.032
2025-02-12 18:00:00,1.8815,3.27826e-07,0.0061198,284.067,99074.7,276.976,339.389
2025-02-12 21:00:00,1.61629,2.98023e-07,0.00567087,284.314,98918.2,516.685,336.802
2025-02-13 00:00:00,2.33131,4.97699e-06,0.00589989,284.719,98839.0,270.357,350.048
2025-02-13 03:00:00,1.76537,0.000213593,0.00599925,284.954,98828.5,19.812,355.443
2025-02-13 06:00:00,0.676406,1.99676e-06,0.00623511,284.937,99083.5,0.0,360.157
2025-02-13 09:00:00,2.26128,7.97808e-05,0.00651058,285.454,98960.1,0.0,349.6
2025-02-13 12:00:00,1.38911,0.000379711,0.00704479,285.664,99006.0,0.0,356.601
2025-02-13 15:00:00,1.86313,0.000369221,0.00749831,285.642,99220.9,9.0113,374.96
2025-02-13 18:00:00,1.31173,0.000374407,0.00792899,285.814,99322.1,157.892,380.028
2025-02-13 21:00:00,2.54473,0.000368118,0.00817857,286.892,99243.5,284.392,384.403
2025-02-14 00:00:00,2.69904,5.0664e-07,0.00860438,286.514,99180.5,224.979,379.08
2025-02-14 03:00:00,2.73135,0.0,0.008129,285.627,99222.2,18.9478,375.696
2025-02-14 06:00:00,4.12415,1.04308e-06,0.00812202,286.092,99329.4,0.0,367.559
2025-02-14 09:00:00,5.26913,8.85129e-06,0.00834502,286.209,99239.7,0.0,373.232
2025-02-14 12:00:00,3.61501,1.2368e-05,0.00882474,285.784,99233.6,0.0,360.839
2025-02-14 15:00:00,2.35296,2.23517e-06,0.008637,285.862,99405.3,13.1479,351.774
2025-02-14 18:00:00,4.21941,4.61936e-06,0.00831897,287.389,99552.0,278.916,364.935
2025-02-14 21:00:00,6.70156,7.88569e-05,0.00762693,287.349,99394.8,545.044,357.945
2025-02-15 00:00:00,7.22326,0.0,0.0072969,286.469,99354.0,334.574,354.798
2025-02-15 03:00:00,3.33932,0.0,0.00757198,284.584,99436.8,24.7789,348.165
2025-02-15 06:00:00,2.38869,0.0,0.0068664,283.779,99579.2,0.0,344.077
2025-02-15 09:00:00,1.15179,0.0,0.00632039,282.884,99500.9,0.0,344.625
2025-02-15 12:00:00,1.60549,0.0,0.00614167,282.587,99470.9,0.0,329.727
2025-02-15 15:00:00,1.70523,0.0,0.00548198,282.602,99570.7,17.6056,295.393
2025-02-15 18:00:00,1.82308,0.0,0.00520287,287.749,99674.7,358.851,293.785
2025-02-15 21:00:00,4.93021,0.0,0.00600747,288.652,99455.3,630.14,308.083
2025-02-16 00:00:00,2.071,0.0,0.00708758,285.997,99393.5,398.251,327.63
2025-02-16 03:00:00,2.01837,0.0,0.00669798,285.157,99477.6,32.5465,308.324
2025-02-16 06:00:00,1.27848,0.0,0.00482806,286.212,99413.8,0.0,303.187
2025-02-16 09:00:00,1.30681,0.0,0.00400249,285.959,99270.1,0.0,298.292
2025-02-16 12:00:00,1.0519,0.0,0.00425819,285.167,99209.4,0.0,317.036
2025-02-16 15:00:00,0.345488,0.0,0.00543843,285.204,99306.2,17.758,333.035
2025-02-16 18:00:00,1.50774,0.0,0.00430979,289.767,99264.2,352.94,317.12
2025-02-16 21:00:00,2.65799,0.0,0.00504599,289.367,99045.2,586.704,337.792
2025-02-17 00:00:00,1.23431,4.67896e-06,0.00569848,288.294,98851.8,324.262,353.527
2025-02-17 03:00:00,0.606965,6.55651e-06,0.0066074,286.007,98900.3,32.2119,350.755
2025-02-17 06:00:00,0.818677,5.96046e-07,0.00611356,285.902,98872.6,0.0,340.713
2025-02-17 09:00:00,0.407462,4.05312e-06,0.00592489,285.514,98869.0,0.0,347.483
2025-02-17 12:00:00,0.546017,2.98023e-06,0.00614538,285.069,98820.3,0.0,332.084
2025-02-17 15:00:00,0.948057,6.85453e-07,0.00645763,285.174,98873.7,16.9049,318.2
2025-02-17 18:00:00,1.70209,2.07424e-05,0.00658528,288.134,99027.6,349.349,327.933
2025-02-17 21:00:00,3.18714,1.28448e-05,0.00703265,288.369,98845.1,638.144,314.971
2025-02-18 00:00:00,2.73716,6.85453e-07,0.00766743,286.814,98889.4,416.841,316.597
2025-02-18 03:00:00,1.45121,5.0664e-07,0.00775448,284.177,98968.9,34.875,322.075
2025-02-18 06:00:00,0.228035,2.98023e-08,0.00729899,283.754,99049.6,0.0,362.447
2025-02-18 09:00:00,0.221204,2.98023e-08,0.00672465,282.929,99015.5,0.0,355.99
2025-02-18 12:00:00,0.365693,0.0,0.0063952,282.149,98881.6,0.0,345.734
2025-02-18 15:00:00,0.578662,0.0,0.00644232,282.727,99022.2,13.2935,339.344
2025-02-18 18:00:00,1.76709,8.9407e-08,0.00635113,286.117,99110.8,351.414,313.874
2025-02-18 21:00:00,3.61333,0.0,0.00668807,287.062,98952.8,642.147,306.825
2025-02-19 00:00:00,1.93187,0.0,0.00696114,286.189,98953.2,414.319,313.312
2025-02-19 03:00:00,0.34392,0.0,0.00704477,284.437,99098.9,35.9782,307.482
2025-02-19 06:00:00,0.61829,0.0,0.00687379,284.067,99143.9,0.0,302.499
2025-02-19 09:00:00,0.447527,0.0,0.0067457,283.454,99196.8,0.0,331.038
2025-02-19 12:00:00,0.485077,0.0,0.00648695,283.309,99157.2,0.0,303.113
2025-02-19 15:00:00,1.09512,0.0,0.00625367,284.617,99266.3,19.7792,297.301
2025-02-19 18:00:00,1.88371,0.0,0.00628339,288.872,99334.8,373.971,303.962
2025-02-19 21:00:00,3.22837,0.0,0.00701567,288.384,99196.1,646.149,316.0
2025-02-20 00:00:00,3.34248,0.0,0.00731556,288.422,99071.8,424.715,317.933
2025-02-20 03:00:00,0.427039,0.0,0.00751569,285.894,99043.2,37.0996,316.712
2025-02-20 06:00:00,0.836548,0.0,0.00718279,285.917,99041.2,0.0,310.166
2025-02-20 09:00:00,0.578662,0.0,0.00705373,285.302,98968.3,0.0,308.192
2025-02-20 12:00:00,0.888604,0.0,0.00674201,284.659,98841.6,0.0,305.175
2025-02-20 15:00:00,1.06377,0.0,0.00668911,285.249,98908.5,18.7612,309.914
2025-02-20 18:00:00,2.20275,0.0,0.00648308,289.332,98967.7,354.051,331.973
2025-02-20 21:00:00,3.12298,0.0,0.00753269,288.609,98801.0,650.145,318.737
2025-02-21 00:00:00,1.79241,0.0,0.00768794,286.369,98713.0,424.476,325.773
2025-02-21 03:00:00,0.778918,0.0,0.00737681,283.907,98849.8,37.4169,311.93
2025-02-21 06:00:00,1.16224,0.0,0.00700168,283.824,98992.0,0.0,302.039
2025-02-21 09:00:00,1.1562,0.0,0.00703381,283.497,98949.9,0.0,300.081
2025-02-21 12:00:00,0.872009,0.0,0.00693547,283.002,98960.0,0.0,298.68
2025-02-21 15:00:00,1.63923,0.0,0.00524244,285.854,98999.9,20.9181,297.87
2025-02-21 18:00:00,2.25319,0.0,0.00637732,288.197,99270.7,381.661,303.369
2025-02-21 21:00:00,2.61824,0.0,0.00701266,288.042,99145.9,654.135,314.108
2025-02-22 00:00:00,1.37381,0.0,0.00692985,287.064,99166.2,432.654,315.18
2025-02-22 03:00:00,0.62476,0.0,0.00688709,285.189,99292.8,39.3958,310.554
2025-02-22 06:00:00,0.465517,0.0,0.00617458,285.837,99340.4,0.0,305.12
2025-02-22 09:00:00,1.02762,0.0,0.00655684,284.237,99334.7,0.0,303.274
2025-02-22 12:00:00,1.99469,0.0,0.006793,283.572,99432.2,0.0,299.862
2025-02-22 15:00:00,0.811326,0.0,0.006043,285.257,99582.7,21.5,299.438
2025-02-22 18:00:00,2.25302,0.0,0.00568364,290.792,99678.3,385.532,306.307
2025-02-22 21:00:00,3.76928,0.0,0.00656475,291.092,99541.3,658.114,321.619
2025-02-23 00:00:00,1.92375,0.0,0.00751783,288.689,99508.9,436.641,324.829
2025-02-23 03:00:00,0.954385,0.0,0.00751125,286.249,99629.9,40.57,318.871
2025-02-23 06:00:00,0.894123,0.0,0.00625054,286.904,99664.2,0.0,311.334
2025-02-23 09:00:00,0.0990581,0.0,0.00675825,285.869,99670.7,0.0,308.482
2025-02-23 12:00:00,0.730261,0.0,0.00635988,285.664,99573.9,0.0,306.532
2025-02-23 15:00:00,0.899236,0.0,0.00537161,287.447,99587.2,22.09,305.215
2025-02-23 18:00:00,1.92368,0.0,0.00464647,292.942,99610.9,389.417,310.962
2025-02-23 21:00:00,2.31357,0.0,0.00624837,291.142,99441.6,662.082,323.872
2025-02-24 00:00:00,1.55433,0.0,0.00681956,289.182,99579.3,440.638,323.809
2025-02-24 03:00:00,1.07787,0.0,0.00642056,287.604,99469.1,41.7611,318.249
2025-02-24 06:00:00,1.66012,0.0,0.00627912,287.229,99389.3,0.0,311.942
2025-02-24 09:00:00,0.244233,0.0,0.00698373,285.419,99397.7,0.0,313.123
2025-02-24 12:00:00,0.840716,0.0,0.00590522,286.344,99242.3,0.0,326.573
2025-02-24 15:00:00,0.407623,0.0,0.00650945,286.454,99351.4,22.6879,305.819
2025-02-24 18:00:00,2.77539,0.0,0.00651083,290.742,99384.6,393.314,312.096
2025-02-24 21:00:00,2.45643,0.0,0.00733139,290.167,99175.9,666.035,324.32
2025-02-25 00:00:00,1.16046,0.0,0.00765994,289.097,99000.7,444.641,325.151
2025-02-25 03:00:00,1.27478,0.0,0.00818872,285.604,99138.0,42.9688,320.267
2025-02-25 06:00:00,0.907807,0.0,0.00776001,286.187,99043.2,0.0,333.151
2025-02-25 09:00:00,0.955335,0.0,0.00761574,285.574,98980.6,0.0,350.398
2025-02-25 12:00:00,0.903538,0.0,0.00723488,285.667,98860.3,0.0,313.995
2025-02-25 15:00:00,1.17657,0.0,0.00728829,286.819,98904.6,23.2933,309.269
2025-02-25 18:00:00,2.56795,0.0,0.00777028,290.067,98948.9,397.221,316.102
2025-02-25 21:00:00,3.19008,0.0,0.00808005,290.592,98726.2,669.971,327.451
2025-02-26 00:00:00,1.74586,0.0,0.00826438,289.497,98618.0,448.65,329.438
2025-02-26 03:00:00,0.60424,0.0,0.0083657,286.374,98688.2,44.1927,324.009
2025-02-26 06:00:00,0.390775,0.0,0.00803646,286.344,98714.4,0.0,315.203
2025-02-26 09:00:00,1.36291,0.0,0.00760034,285.914,98676.4,0.0,312.954
2025-02-26 12:00:00,0.612745,0.0,0.00737383,284.569,98653.7,0.0,309.05
2025-02-26 15:00:00,1.46509,0.0,0.0072168,286.259,98800.0,23.9063,306.131
2025-02-26 18:00:00,2.10437,0.0,0.00661718,291.622,98900.2,401.137,314.507
2025-02-26 21:00:00,3.06614,0.0,0.00772262,288.842,98814.3,673.888,326.187
2025-02-27 00:00:00,1.21547,0.0,0.00741101,289.232,98709.9,452.661,322.534
2025-02-27 03:00:00,0.332641,0.0,0.00652968,287.594,98806.1,45.4323,319.924
2025-02-27 06:00:00,0.525744,0.0,0.00504514,287.507,98954.0,0.0,311.045
2025-02-27 09:00:00,0.950779,0.0,0.00475153,287.212,98997.7,0.0,304.785
2025-02-27 12:00:00,1.68036,0.0,0.00423338,287.874,99014.3,0.0,302.589
2025-02-27 15:00:00,4.12331,0.0,0.00308783,290.764,99113.5,24.5264,324.3
2025-02-27 18:00:00,5.29173,0.0,0.00319702,296.424,99109.9,402.802,315.292
2025-02-27 21:00:00,2.78142,0.0,0.00508302,293.852,98940.3,646.665,358.964
2025-02-28 00:00:00,0.535584,0.0,0.0066619,288.404,98887.1,372.352,366.958
2025-02-28 03:00:00,2.36867,0.0,0.0049203,289.284,98947.1,42.3314,325.256
2025-02-28 06:00:00,1.4415,0.0,0.00433424,289.787,98953.5,0.0,326.302
2025-02-28 09:00:00,2.68078,0.0,0.00670594,286.057,98906.7,0.0,348.225
2025-02-28 12:00:00,0.918168,0.0,0.00733397,285.084,98824.8,0.0,349.412
2025-02-28 15:00:00,1.02697,0.0,0.00726641,286.472,98939.7,17.3989,359.243
2025-02-28 18:00:00,2.49041,0.0,0.00657668,289.787,98984.9,309.57,362.218
2025-02-28 21:00:00,4.41011,0.0,0.00798009,288.687,98810.9,664.08,328.93
2025-03-01 00:00:00,3.48658,1.1e-06,0.0083046,286.969,98794.9,460.683,321.191
2025-03-01 03:00:00,1.4098,0.0,0.00771541,285.882,98869.6,47.9571,325.065
2025-03-01 06:00:00,0.704422,0.0,0.00727161,284.154,98878.5,0.0,349.839
2025-03-01 09:00:00,2.16056,0.0,0.0070209,285.072,98866.5,0.0,358.395
2025-03-01 12:00:00,1.15412,0.0,0.00663052,283.842,98772.8,0.0,355.818
2025-03-01 15:00:00,1.49176,0.0,0.00620629,285.227,98842.8,19.9516,345.075
2025-03-01 18:00:00,3.14541,0.0,0.00602445,286.567,98944.0,371.434,328.99
2025-03-01 21:00:00,4.74687,0.0,0.00595575,286.477,98935.5,630.193,334.966
2025-03-02 00:00:00,2.66289,0.0,0.00586037,286.559,98972.2,413.105,335.086
2025-03-02 03:00:00,2.70764,0.0,0.00696515,284.117,99080.1,39.1483,338.98
2025-03-02 06:00:00,1.61045,0.0,0.00640634,283.369,99234.6,0.0,344.27
2025-03-02 09:00:00,1.55743,0.0,0.00588409,283.224,99277.1,0.0,333.55
2025-03-02 12:00:00,1.8677,0.0,0.00582995,282.967,99271.2,0.0,351.429
2025-03-02 15:00:00,2.08621,0.0,0.00597065,284.414,99347.2,19.8982,346.17
2025-03-02 18:00:00,3.6963,0.0,0.00627051,286.974,99508.3,355.833,340.005
2025-03-02 21:00:00,4.47033,0.0,0.00681039,287.199,99395.9,628.063,335.439
2025-03-03 00:00:00,7.54474,1.58548e-05,0.00654323,286.579,99304.5,426.355,332.776
2025-03-03 03:00:00,4.84525,1.58548e-05,0.00637571,284.042,99346.2,44.1388,336.251
2025-03-03 06:00:00,5.67711,1.58548e-05,0.0063435,283.787,99383.6,0.0,340.862
2025-03-03 09:00:00,7.25362,1.58548e-05,0.00617464,283.472,99299.7,0.0,337.424
2025-03-03 12:00:00,9.02655,1.58548e-05,0.00563092,283.924,99239.8,0.0,332.142
2025-03-03 15:00:00,9.24202,1.58548e-05,0.0053922,283.549,99326.3,16.6297,335.413
2025-03-03 18:00:00,11.0383,1.58548e-05,0.00563079,284.482,99443.1,355.253,330.777
2025-03-03 21:00:00,9.92906,1.58548e-05,0.00581754,285.509,99347.7,650.537,318.877
2025-03-04 00:00:00,6.84821,0.0,0.00581115,285.032,99246.4,430.626,324.086
2025-03-04 03:00:00,1.96511,0.0,0.00593976,282.817,99314.1,48.0629,312.062
2025-03-04 06:00:00,0.947909,0.0,0.00570512,282.154,99469.6,0.0,308.453
2025-03-04 09:00:00,1.90463,0.0,0.00571568,281.964,99633.6,0.0,318.341
2025-03-04 12:00:00,3.22838,0.0,0.00552235,281.784,99610.3,0.0,321.035
2025-03-04 15:00:00,4.57639,0.0,0.00506044,282.042,99648.4,23.6159,317.77
2025-03-04 18:00:00,3.26566,0.0,0.0053814,287.117,99601.7,422.215,293.92
2025-03-04 21:00:00,4.28292,0.0,0.00606338,288.167,99294.9,696.867,306.409
2025-03-05 00:00:00,3.37001,0.000200063,0.00690825,286.082,99164.7,476.663,311.276
2025-03-05 03:00:00,1.23566,8.61883e-05,0.00696447,283.817,99298.0,52.599,336.114
2025-03-05 06:00:00,0.764138,3.08156e-05,0.00656771,283.484,99261.3,0.0,317.375
2025-03-05 09:00:00,1.39849,0.0,0.00640254,283.432,99105.5,0.0,322.19
2025-03-05 12:00:00,1.01805,0.0,0.00655189,282.792,99008.9,0.0,334.104
2025-03-05 15:00:00,0.814298,7.53999e-06,0.00668726,284.367,99031.6,26.2066,335.237
2025-03-05 18:00:00,2.2377,7.53999e-06,0.00647985,287.467,98916.9,266.365,358.024
2025-03-05 21:00:00,2.8004,0.0,0.00704262,287.092,98717.6,441.289,369.112
2025-03-06 00:00:00,1.81264,0.0,0.00667254,286.442,98601.8,370.639,359.945
2025-03-06 03:00:00,0.896305,0.0,0.00705185,283.892,98769.1,33.7797,362.496
2025-03-06 06:00:00,1.40212,0.0,0.00697891,284.217,98715.2,0.0,352.633
2025-03-06 09:00:00,3.97945,0.0,0.00779104,284.222,98711.5,0.0,352.302
2025-03-06 12:00:00,6.23034,0.0,0.00661033,284.017,98741.9,0.0,343.767
2025-03-06 15:00:00,4.20683,0.0,0.00559023,284.042,98918.6,19.7412,344.401
2025-03-06 18:00:00,5.40018,0.0,0.00625074,284.917,98973.5,351.575,337.357
2025-03-06 21:00:00,5.64093,0.0,0.00593059,285.367,98875.1,630.227,333.321
2025-03-07 00:00:00,7.08329,0.0,0.00610178,285.102,98716.0,376.66,348.266
2025-03-07 03:00:00,7.58766,0.0,0.0068176,284.117,98592.2,37.0109,354.303
2025-03-07 06:00:00,12.3838,0.0,0.00602229,282.317,98754.0,0.0,335.889
2025-03-07 09:00:00,4.96086,0.0,0.00538255,281.912,98806.6,0.0,338.876
2025-03-07 12:00:00,5.85558,0.0,0.00539395,282.164,98801.0,0.0,333.233
2025-03-07 15:00:00,3.58828,4.47035e-08,0.00577568,282.757,98973.8,23.3562,341.629
2025-03-07 18:00:00,5.90394,0.0,0.00592214,285.092,99120.0,394.007,317.698
2025-03-07 21:00:00,5.69587,0.0,0.00604461,285.517,99123.7,676.057,316.328
2025-03-08 00:00:00,3.88993,0.0,0.0060463,285.127,99150.5,471.415,309.753
2025-03-08 03:00:00,1.27453,0.0,0.00615118,283.242,99332.0,53.5787,311.073
2025-03-08 06:00:00,1.71051,0.0,0.0061074,282.689,99509.2,0.0,313.926
2025-03-08 09:00:00,1.69024,0.0,0.00572567,281.862,99521.2,0.0,293.272
2025-03-08 12:00:00,2.1423,0.0,0.00529178,281.732,99584.0,0.0,287.582
2025-03-08 15:00:00,1.53968,0.0,0.00490262,283.317,99775.2,30.3899,286.325
2025-03-08 18:00:00,2.76046,0.0,0.00512359,286.534,99913.0,440.28,292.159
2025-03-08 21:00:00,3.05878,0.0,0.00532848,287.517,99783.9,711.544,302.711
2025-03-09 00:00:00,3.66012,0.0,0.00562808,287.327,99669.4,492.449,306.756
2025-03-09 03:00:00,0.469448,0.0,0.00639804,284.482,99745.3,58.5928,305.675
2025-03-09 06:00:00,0.908023,0.0,0.00558521,284.139,99792.8,0.0,299.449
2025-03-09 09:00:00,1.5674,0.0,0.00415878,284.709,99685.8,0.0,294.401
2025-03-09 12:00:00,2.53883,0.0,0.00324808,284.047,99571.4,0.0,288.649
2025-03-09 15:00:00,2.79958,0.0,0.00331293,284.992,99633.1,31.0676,284.044
2025-03-09 18:00:00,2.45649,0.0,0.00337078,290.017,99671.8,444.15,291.207
2025-03-09 21:00:00,2.86393,0.0,0.0041345,288.417,99481.8,715.117,304.605
2025-03-10 00:00:00,2.2712,0.0,0.00502258,288.524,99309.6,496.35,305.313
2025-03-10 03:00:00,1.15212,0.0,0.00534688,285.779,99262.3,59.9736,306.556
2025-03-10 06:00:00,1.03802,0.0,0.00486936,285.429,99166.6,0.0,299.643
2025-03-10 09:00:00,0.876089,0.0,0.00515976,284.564,99031.0,0.0,296.22
2025-03-10 12:00:00,0.319864,0.0,0.00513658,284.032,98840.2,0.0,294.277
2025-03-10 15:00:00,0.452997,0.0,0.00606046,285.467,98899.3,31.8988,295.138
2025-03-10 18:00:00,1.9425,0.0,0.00567014,288.892,98901.4,448.003,304.658
2025-03-10 21:00:00,3.53222,0.0,0.00652987,287.584,98816.5,718.647,312.721
2025-03-11 00:00:00,2.36478,1.48416e-05,0.00658939,286.542,98699.2,500.229,311.468
2025-03-11 03:00:00,0.897086,5.07534e-05,0.00681264,284.187,98692.2,59.4861,319.529
2025-03-11 06:00:00,1.16311,8.28505e-06,0.00685198,284.104,98749.4,0.0,340.585
2025-03-11 09:00:00,1.98604,0.000138372,0.00623694,283.649,98611.0,0.0,353.729
2025-03-11 12:00:00,2.95041,7.11978e-05,0.00559556,285.104,98464.7,0.0,344.733
2025-03-11 15:00:00,3.16922,0.0,0.00570477,285.167,98533.4,27.1656,342.181
2025-03-11 18:00:00,7.06625,2.563e-06,0.00750772,287.792,98604.3,394.74,340.548
2025-03-11 21:00:00,8.80619,1.24574e-05,0.00771913,288.069,98454.4,666.253,347.6
2025-03-12 00:00:00,6.68782,6.25849e-07,0.00784754,287.332,98372.8,431.744,360.508
2025-03-12 03:00:00,4.0943,0.0,0.00776291,286.142,98487.2,48.8111,369.63
2025-03-12 06:00:00,3.06151,2.68221e-07,0.00766721,285.617,98585.2,0.0,361.951
2025-03-12 09:00:00,3.15109,7.98702e-06,0.0081655,285.692,98686.5,0.0,344.841
2025-03-12 12:00:00,2.77905,1.78814e-05,0.00797474,285.142,98735.5,0.0,356.655
2025-03-12 15:00:00,2.00577,3.66569e-06,0.00807122,286.592,98882.0,27.4064,349.621
2025-03-12 18:00:00,5.59965,3.51667e-05,0.00836699,288.067,99162.2,407.709,345.101
2025-03-12 21:00:00,5.58895,8.01683e-05,0.00832946,288.117,99145.5,650.91,353.659
2025-03-13 00:00:00,5.2876,8.46386e-06,0.00832649,287.142,99065.3,437.544,355.469
2025-03-13 03:00:00,3.34561,9.77516e-06,0.00836894,285.517,99073.9,52.9902,353.992
2025-03-13 06:00:00,3.38653,2.68221e-07,0.00777918,285.517,99042.4,0.0,358.614
2025-03-13 09:00:00,4.61987,0.0,0.00748306,285.992,98937.3,0.0,354.63
2025-03-13 12:00:00,3.77613,0.0,0.00746632,285.692,98710.3,0.0,359.715
2025-03-13 15:00:00,6.99005,0.0,0.00813802,284.567,98678.3,22.5853,372.665
2025-03-13 18:00:00,10.9446,0.0,0.00672231,283.442,98905.1,367.329,354.502
2025-03-13 21:00:00,10.681,0.0,0.00619113,284.942,98810.7,661.622,328.856
2025-03-14 00:00:00,11.0046,0.0,0.00565711,284.417,98763.2,483.364,312.881
2025-03-14 03:00:00,8.63203,1.52886e-05,0.00549912,283.442,99009.8,57.645,325.347
2025-03-14 06:00:00,7.20587,7.51019e-06,0.00535923,283.167,99124.6,0.0,325.095
2025-03-14 09:00:00,6.22775,7.48038e-05,0.00544178,282.929,99114.1,0.0,327.771
2025-03-14 12:00:00,4.26012,0.000180632,0.00537284,282.442,99057.6,0.0,343.107
2025-03-14 15:00:00,3.13547,2.40207e-05,0.00562412,283.417,99213.9,30.2923,343.017
2025-03-14 18:00:00,4.82994,0.000105798,0.0055405,284.942,99353.7,344.745,348.413
2025-03-14 21:00:00,3.46945,0.0,0.00531761,284.442,99186.9,583.281,348.036
2025-03-15 00:00:00,3.99722,0.0,0.00593534,283.642,99058.7,444.083,329.681
2025-03-15 03:00:00,3.53552,0.0,0.00627399,282.392,98978.3,55.3841,330.156
2025-03-15 06:00:00,2.50446,0.0,0.0076694,284.379,98977.5,0.0,335.687
2025-03-15 09:00:00,4.58776,0.0,0.00721802,283.937,98953.4,0.0,343.506
2025-03-15 12:00:00,3.64104,0.0,0.00624419,282.867,99033.7,0.0,340.132
2025-03-15 15:00:00,1.20432,0.0,0.00634311,283.992,99219.6,31.9864,327.681
2025-03-15 18:00:00,4.23409,0.0,0.00628712,286.192,99329.5,411.349,332.531
2025-03-15 21:00:00,4.97233,0.0,0.0063271,286.492,99278.6,690.714,330.49
2025-03-16 00:00:00,3.7742,0.0,0.00676125,286.117,99158.0,469.53,335.31
2025-03-16 03:00:00,2.43886,0.0,0.00714883,284.142,99294.4,55.1374,334.58
2025-03-16 06:00:00,1.39991,0.0,0.00683878,283.617,99440.8,0.0,306.696
2025-03-16 09:00:00,1.70954,0.0,0.0065182,283.042,99413.2,0.0,298.239
2025-03-16 12:00:00,1.88114,0.0,0.00620681,283.217,99289.5,0.0,296.633
2025-03-16 15:00:00,0.408695,0.0,0.00627009,285.742,99321.1,40.4434,297.178
2025-03-16 18:00:00,2.73267,0.0,0.0062947,287.642,99506.3,445.763,326.342
